,TACC3,MRPS21,NUP107,ACOT8,LIFR,MPV17L2,SLBP,STIP1,SEMA4F,TYK2,STIM1,RBMX,INTS8,NR2C1,CELSR3,NSMCE2,GNL1,HSPA4,NUSAP1,PODXL,KIFC1,NOL7,ARPC1A,MAML1,RARA,HDGF,DAXX,COX6C,COL4A1,MOGAT2,EPB41L4B,PON2,CCT2,SSB,DCAF8,CSNK2A2,PLVAP,ITGA6,ATP6V0B,LRRC14,PSMA6,TERF1,ARMC1,SNRPE,ALDH6A1,DERL1,CLP1,PPP1CC,LMNA,C9,ACTL6A,CDC6,STX10,TOMM40L,PNO1,RASGEF1B,CLEC1B,CSE1L,TIMELESS,TMEM81,PPIB,ARV1,CCDC107,CPEB3,PSMD1,CHERP,CDS2,STT3A,CAMK2G,MYH9,CLIC1,ASF1A,ANAPC5,ALDH2,ABCB8,TAF9,NOMO1,PSMC2,SLC26A2,NHP2,BRPF1,PLOD3,PDCD6IP,SERPINE1,HEXA,MAPKAPK5,HMMR,RFC1,ATP6AP1,PROS1,DDX50,ALG8,PCNP,RPL10A,HSPA5,KLHL7,MAST3,MTMR3,UBA5,C8orf76,ENY2,RNPS1,GMPPA,MAG,SETDB1,GYS2,C8A,PTRH2,CSTB,VMAC,SORT1,NGRN,PSMB5,UBE2A,PSPH,CLEC4M,SEC61G,MCC,NACA,KIAA0141,FANCL,CCNB2,BCL9,RAD54B,HSPD1,BUB1,NUTF2,TRAM1,G3BP1,CALR,IL1RN,TARDBP,DUSP6,NCOA6,EPHA2,APBB3,FLAD1,QARS,SEPHS1,CDCA3,SMARCE1,TAF4,FBXL6,FXYD1,TRIM39,GPAA1,MAP4K4,GLI4,DGKZ,MLYCD,PSMC4,C6,CLK3,APOF,GNPAT,RNF4,COL6A6,PPP3CB,TRIM28,ADNP,REPIN1,CHCHD3,MTX2,GAB2,SHARPIN,NCBP2,PAIP1,F9,DOCK6,PTH1R,H1F0,OIT3,DRG1,PALM2,IDUA,PRAF2,SPRY2,AGTR1,RBBP7,TAF10,MCM3,NTPCR,ARID4B,MRPL22,MSH5,HM13,BTG3,TTC36,KEAP1,RBCK1,TMEM26,AAMP,DDX1,DACH1,RRP9,IGFALS,SRPK1,LRPAP1,SPOP,ITPK1,ACAT1,ETFDH,ACTR1A,CETN2,CD63,STAU2,PRPF31,ATOX1,C8B,SLC25A39,MBD1,HEMK1,COX7A2,SMARCC1,PLG,GAPDH,NDUFB3,PXMP4,SKP1,CDKN2C,MARCO,FGB,CLPTM1,ILF2,PSEN1,NAGPA,ARF5,C21orf91,GADD45B,EXOC7,TRIM27,EGR2,RTN3,TRAIP,NSL1,ARF1,BET1,ATP6V1F,NIF3L1,LRAT,NDRG2,SECISBP2,VAC14,PDE2A,KLKB1,CUL4B,CYC1,NCKIPSD,SRP9,ITGB5,UROC1,ZNF706,DNAJC9,RRP1,TMEM199,SLC35B1,PRKDC,GTF2H1,RPL26L1,PEX11B,UFC1,YWHAZ,GPR182,USF1,CSNK1D,CCL23,KIFAP3,CHCHD4,CSTF1,C20orf24,IGFBP3,PPP1R7,VPS45,C7,TRIM24,CHEK1,PFDN2,MEPCE,RPTOR,SUPT6H,MAT1A,RRAGC,CRHBP,CKS1B,TUBB,HSF1,BAK1,SLCO1B3,KHDRBS1,SEC61B,CEP350,SP1,RPL30,DDOST,USP5,IPO9,PVALB,ETS2,VPS28,ECM1,POLR3E,DNM2,TMEM50A,ZFP1,RHOC,MAP2K1,ASNA1,XRCC6,BOLA3,PRKAB1,VDAC2,LSM3,MRPS7,STEAP3,MLEC,ATP6V1D,REXO4,HEXB,MKRN1,MAN2B1,PCNA,POLR2K,HMGN1,MRPL3,NCL,KARS,EIF2B4,DLGAP4,RFC4,LIG3,NUDT3,DAP3,VAPA,RABGGTB,NFRKB,CCT7,ZC3H15,SMARCD1,LMAN2,SLC38A2,AIP,FKBP3,POLR2G,RPL6,HSP90AA1,NPM1,NXF3,IRF5,RACGAP1,RAC1,C15orf61,NTF3,MTDH,DRAP1,CBX4,TAZ,HTATIP2,CEBPG,TAX1BP1,ATP6V1A,SNAP47,MARK2,PHLDA1,MORF4L2,UBE2E3,STK3,SET,DHX15,STRAP,SAR1A,DHODH,NDUFA6,VIPR1,CCBE1,RPS27,RPS23,TMEM9,ABL2,FAU,TCP1,TCOF1,BTF3,NCSTN,AP1B1,CD302,BRF1,ZNF623,SNRPB,HMGN2,SSR2,NCLN,VDAC1,VPS26A,POP1,TXNL1,SNRPG,SWAP70,SLC27A2,PLCB3,TMCO1,GPM6A,BCO2,XPO1,PSMB3,METTL5,ARL8B,PCDH17,ERH,PTDSS1,PPAT,DNAJB2,CD4,MRPL15,DYNLL1,NR1H2,XRCC2,CENPN,CFL1,SOX13,HPX,PTBP1,HP,CCT8,MFSD2A,EAPP,MCRS1,CRKL,ARPC2,MAP3K9,MAPKAPK2,IQSEC1,RPL27,UNG,UBE2E1,GRN,ZMYM1,C1R,SUMO2,RAD21,TMEM106C,HSP90AB1,SEMA3F,COPB1,SNRPD1,RPLP0,STAB2,CPSF1,FOS,NONO,OIP5,NEU1,CYP1A2,MYL6B,PIGH,CACYBP,HAO1,TROAP,TTC1,ZBTB22,CXorf36,ABAT,RPUSD2,TRMT112,SNRPF,CBX1,BLM,DENR,P4HA2,CDCA8,SLC25A3,RND3,TOMM20,PSEN2,PRPSAP1,IMMT,PMVK,CTSA,MRPL53,TMED9,KIF5B,LBR,IMMP1L,GTF2E1,TSLP,ELOVL1,ALDH8A1,CTNNBIP1,CDKN3,TSC2,CAMLG,RPL10,COPS6,MEN1,SOCS2,NPY1R,FAM32A,CBFA2T2,KBTBD11,WDR12,IRF3,CDC25C,NGFR,RAN,TDO2,LSM14A,ALG1,TUSC2,IL1RL1,PIGF,HIGD1B,FHIT,SPTAN1,RGS5,DBH,OXA1L,ERCC3,ADSL,GPANK1,TUBE1,PRPF40A,TRAF2,ISCA2,ADCK1,ZMPSTE24,ANGPTL6,ADAR,CLNS1A,PSMA4,CD46,SYPL1,ATG12,N4BP2L1,RPLP1,PDXK,TUBG1,XPOT,CAP1,TBC1D22A,GPATCH3,MED12,RGS12,ATP2A2,POLR2H,FOSB,HTRA2,TRIB1,FUS,FBP1,COPS5,LSM7,GART,NDUFA4,STARD7,CCT5,GMPS,MKKS,DYNLRB1,WDR26,ZFP36,LANCL1,CFI,SF1,CPT2,PIGC,NOL11,EHD4,KCMF1,CYB5R1,EIF1,CP,HTATSF1,NRF1,MSRA,PACSIN2,STAM,PEX2,RPS7,PSME2,KLHL23,UBAP2L,PBLD,SUB1,SERPINB8,COLEC10,YIPF3,ADRA2B,MRPL9,DBF4,CSNK2B,SLC9A6,BZW2,APEX1,SLC39A14,C1S,FNTB,HYOU1,IDH3G,ARL1,AP3D1,RABIF,STOML1,HOGA1,FOXK2,DCN,RUVBL2,CHMP2A,TPP1,CYR61,JTB,FGFR4,EDC4,CBY1,POLA2,ULK3,RNASEH2A,TBCC,PPIC,KCNN2,BMI1,HSPE1,CXCL12,RELA,ACVRL1,ACSM5,LASP1,PSME3,GHR,TRMT5,PDPK1,DNMT3A,ORM1,PTCD1,ALG3,HCFC1,RRNAD1,H3F3A,CHRM2,AXIN1,RDH14,ADAMTS13,KRT10,PES1,POLR1D,CFP,CENPF,UQCRH,METTL2B,SND1,CDC37L1,ANXA11,UTP18,GLMN,CYHR1,RPN2,RHOB,RRP1B,CRELD1,CYP2B6,PSMB4,MAP3K7,CXCL14,ZMAT2,GRB2,GINS3,PABPC1,DEK,MASP1,INMT,SSRP1,ZNF143,PRC1,RABGGTA,ATP2C1,STAMBP,HMGCL,ATIC,PPP2R5A,AFM,ATP6V0C,RFX1,CMC1,GMPPB,ZNF473,CAPNS1,PPP2R1A,CDCA4,PSMC6,RAB22A,CBX3,DHPS,ALB,SNRPA1,NME1,SHC1,INS-IGF2,IARS,EWSR1,RPL15,SUPT5H,NARS,IL1RAP,RING1,PDIA6,CSRNP1,CCT3,EXO1,TSG101,RPS18,ACSM3,NKAP,CDH13,CD14,FBXO9,HSP90B1,TIMD4,TXNDC9,NEK2,PSMC5,PTGES3,SLC22A1,CCDC159,POLRMT,RXRB,GINS1,MT2A,TRMT1,DNASE1L3,ERLIN1,OPTN,SLC26A6,NDST3,POU2F1,SERPINA11,RPN1,CTTN,CCNF,CPSF4,HSF2,GMNN,EHD3,H2AFX,MEF2D,NDUFA1,RAD51,KIF22,CCT6A,GPR137,NAAA,DPM1,YY1,CYP26A1,NAA20,BAP1,PBXIP1,SLC29A2,C19orf25,PSMD3,SUV39H1,CHD8,SRP72,EGR1,ARPC5,DRG2,RNF125,COX8A,COMMD5,UBE2B,EPHX2,sur,status,times
TCGA-DD-A1ED-01A-11R-A155-07,0.576794887482,17.5249828328,1.5745746995200005,2.6677227872,1.75214023343,3.0680237704900004,7.9179029629399995,7.63678010768,0.221334208891,5.21945279921,6.7018238940999995,7.466716445939999,1.1090984622799998,1.62565957862,0.0645246767117,4.4892218657,3.5710848495199996,11.8498054727,2.3673002201199997,6.7137036461,0.178405747887,10.6889367935,20.754656607,1.38498697091,8.06093162832,58.3336264875,7.85669058832,24.9788412994,8.58112317659,3.84827288112,20.0859227082,36.7863909188,10.6680640057,7.46702401018,8.28141079786,4.06405045583,52.6740621009,6.89666701583,16.9258893484,1.65799549227,1.62267082921,1.42875826308,5.15850903758,12.9555978655,85.87994289,8.50397612213,2.35540574185,5.0963014235,28.954510360900002,679.164457242,2.63683348621,0.21091103621500001,7.34171155955,3.6591078559,3.51233337639,3.39612978098,0.5342797280520001,10.219077885499999,1.30413699294,0.864045212375,75.5420376152,4.7338642133699995,2.48336503808,2.3191364882900003,13.176027800000002,5.28556890262,2.30221548052,9.42090957222,3.19382375847,41.5636277157,43.5773822043,3.66367680833,4.80515130623,168.99487746100002,2.99059350499,8.79982716875,2.93502486301,17.7790015378,0.5134695824000001,10.473067223200001,1.27118574243,6.44417003393,8.563291193080001,81.221453788,2.46971419676,0.900854221137,0.0974685148106,5.07560954786,10.0747089914,79.07683864170002,6.20181040251,9.35848505546,15.4409008101,131.286517985,146.537665741,1.04564769545,1.5904057246399999,0.299871492468,3.5402186437,1.33044983654,4.857743794609999,3.78480396453,6.34342703281,0.00480512123517,1.9451134824599998,15.3474390916,318.888591216,2.48203367336,41.1026423196,0.7060245213609999,6.51734080072,1.70637886496,35.4131799564,4.52708449786,1.81596178596,0.562618716743,14.5790039091,1.6342831711,28.7269899905,9.297833305669998,2.57430385828,0.126818488865,0.548873580392,0.041913697617699995,79.4785899239,0.0588890230951,7.13537927372,37.489392319299995,7.10093580952,245.485623566,24.952578405900002,10.9204409711,18.9357887691,1.69136511791,4.35589034691,1.8919250845900002,5.82632726436,17.7245372608,8.712357120850001,0.0754046178616,2.35265440697,0.96917306244,1.9744890956799999,2.6853492374,1.8660323327700001,18.3435400228,4.901369087,1.4826919117,1.3672639051700002,2.34042913042,19.3100812272,175.458043717,0.893824004854,16.6196731462,14.634154974200001,3.8912803704800014,0.0248506830628,3.89666561815,19.4815469153,4.92821268427,14.086491451199999,5.48018778055,8.97045890842,1.0576291124200001,8.60795599288,4.54824268617,7.94449355989,72.3419263998,1.3837385097900001,1.8649619812400002,128.739460022,4.56001535337,12.258655649100001,0.18109464698,1.48836588083,2.96288314761,4.3309073317800015,12.1293155345,5.25331384804,5.23136926551,4.6363324656,1.1552334024,2.39699565102,2.51424889594,0.10256552087899999,7.41696410303,8.23195199733,32.1492184273,13.668501450499999,12.0901435681,0.131657678227,23.2588985831,15.8286811147,0.108101407161,5.2224785967,6.896922888610001,1.9491372573299999,9.07346515316,5.4117941514900005,6.4769917261500005,110.62667121700001,21.229311165,11.6638449006,8.24667218257,96.3744588039,2.11283605166,9.44060173681,12.2994181596,177.27346956,17.0617753678,3.5532408733599996,0.6458852254199999,24.6546095459,4.7319111748400005,457.632894244,313.507512401,19.5676168313,2.03336727595,10.646266265700001,0.719430050248,3.5812321260300006,9114.55740465,15.7168430599,25.3527338948,3.45969405234,1.94320890213,23.1243313385,1.33769565839,134.404877638,2.17794144748,5.04938818325,2.8194091180400003,14.4589665304,0.152407607182,3.3585565771599994,63.460812903900006,3.5176591950900002,29.534016891700002,5.726445740009999,0.5185947109100001,26.838528601999997,3.17825251868,2.9942059752,2.17819919035,47.9911979658,4.34891423633,29.611740868200002,3.78513306676,50.8571056137,10.739756016500001,3.5340461435000003,3.37104505419,0.873002444666,3.5797610633599994,1.5377428022100001,6.5174418959,3.15934181046,2.7356796809099997,8.605811135860003,10.5521952487,19.2824021185,17.4009357767,0.325265353781,9.7441811108,6.6622818498,0.40431383921499997,3.51650702745,4.93938261361,3.79787872932,11.0616519872,22.4243875638,8.436558884010001,2.0285239032599995,14.945976784800001,3.32764674657,0.32066087784,27.0113040985,13.5647799715,2.01576806176,7.17528167135,556.659293831,2.21642098991,5.72810565337,4.16295521484,67.067468911,5.550164925519999,1.4388601005000001,21.052367546,16.5412267469,55.4976804644,1.49330406748,5.16282068999,59.65061273470001,37.1067002047,13.3306750743,2.1655961546099998,0.17591777657299998,73.2020858967,14.864705648800001,2.1439979019799997,2.1669531865000002,4.1136970670499995,21.8172964593,1.70006236947,20.9003985086,6.282237745240001,16.7804228533,39.704968129,1.5442328954,4.09246390375,8.122154044470001,6.6481276891,11.977406517999999,83.0629066635,35.258733851500004,6.173500171830001,4.962888175380001,14.511594152999999,8.71553528244,7.67547122412,18.1303953333,10.347220567799999,7.4552736827,11.686233598,34.4155494347,14.869371418599998,4.37089787643,4.175808902130001,1.2326570931,0.836972969867,1.0787455937700001,13.651294968299998,11.7545059801,5.93052239798,1.8077738366,23.906774765,11.885329756500001,3.34469838051,95.77187435879999,88.1428490959,17.8129125734,10.829298753699998,12.0364238945,61.5158395456,79.5045260393,43.2535234893,0.052386178502900005,0.854148465943,0.7188287882269999,34.3263896253,0.629071370584,0.3942816796450001,13.4172691248,19.2312930055,10.3852100873,1.7636779679199999,11.1099470926,9.46068456975,10.6864014068,7.5752267937,1.9866328287200001,2.2395972030599998,34.7620281675,38.4998997575,7.38395852531,0.927279833159,22.489292512800002,4.70723381566,26.0718554268,10.1664237861,19.3987021037,25.8185713319,1.00446426097,0.211716111032,259.752653232,52.6406231908,11.0839087167,1.10180193937,103.10960337200001,15.2147997876,1.05072637637,63.3950707826,14.116854612300001,8.03351067863,16.7087849854,0.4830241723800001,1.26459010092,27.7059380149,22.3919377317,12.1365015457,10.7441923845,30.394043145599998,8.086827642660001,0.5066184303760001,4.08730893524,8.960611494930001,2.5413691420299998,54.1270978008,1.33958339131,14.9034044833,0.32696256331900003,2.6328766112,4.4975745971,54.77416384470001,4.11632010425,11.971740532,0.682620393581,28.8596677989,6.04238384895,0.5329258452750001,6.94263443495,8.05151796853,22.5240199107,16.1692329563,12.115102365,0.0380617484857,1.2305217878799999,48.314090101400005,2.68280992356,1175.43209936,12.3570446819,5269.3381551,19.3164061486,34.6300446585,15.237652503900001,5.26362446292,8.397167280860003,11.0885363341,0.19157598605099999,15.793890561400001,6.91029707484,96.0457759765,9.254779555619999,6.00890258299,36.8539284334,0.550338656396,580.236285512,15.6540575546,10.243512750299999,5.086525727930001,114.10383909999999,2.63800956676,14.9176576093,2.7468114838599997,128.329706284,0.19887345542800008,4.75262813456,159.727690897,24.7444784629,0.16094046027,9.52062426875,184.963672618,2.2235223016599996,2.79300515305,2.91671391575,151.58658364,0.05749618004,14.6999642426,4.94805950065,1.1142868780500002,69.3390765401,2.4788017454499998,36.3656394984,4.98683471899,4.1378880465400005,0.049885681625,7.81957695555,1.4355811173800002,0.21868459,19.890004801099998,51.7784956928,29.1034539913,2.60922821595,4.62772161591,17.4454567616,28.4618893082,22.788339972800003,1.03605421299,44.978825711199995,10.6619974139,6.85976621337,1.08034244494,1.60217285671,0.713423598988,7.5662834313300005,52.3613005478,2.96600605397,0.177996242007,3.04463948767,8.34867638792,105.324335699,15.2565560691,4.94930090091,5.55474638597,0.411305732675,24.704426478200002,0.7827805180859999,1.6432168331,1.3306055677600002,6.100696665549999,0.055958294029800015,1.42087434924,13.625669666199999,13.1560440315,11.0755180424,2.20589478596,6.92129982256,0.593473449038,1.14457736851,1.2376954261700002,2.34591867185,7.99578762462,23.2972565927,1.06411356835,19.6653812534,2.59370523689,3.7237403044699997,4.6718090848000005,1.34894424092,4.79187490264,2.66098772476,2.88259709532,1.16246067692,12.1044810883,1.70035857474,17.0824601633,18.2157824346,8.82258172255,19.8772293551,21.587729465,2.78963292014,4.386845614519999,128.84302682,5.13742933359,4.62623958587,4.2255768941300005,30.0715724884,3.6170141007,4.73199052938,1.56535382852,1.26069008085,10.4397308497,5.28424344759,44.893283733900006,3.42316612629,38.1177529021,6.613152421919999,165.35978937299998,3.4503556314599995,6.2843147012900005,3.58564085552,27.290696865300003,20.1027646375,7.32946316135,2.2724394488099997,4.21991303204,14.9711638749,5.01596707584,144.695905744,5.100435901530001,258.137118225,17.896545303,29.578919119699997,2.46919408442,4.591537521519999,4.49399527644,3.6770116818900003,6.725808420469999,116.74465257600001,199.847457298,11.8255167459,1.3364830242499999,6.94050348872,10.859628931300001,2.2849550533099996,4.77818683353,31.8914140611,25.5455913152,0.6860638535079999,5.5524504757700015,35.1042777157,8.27319481126,2.2089223076400004,2.33976314995,24.950237098800002,0.619604062113,7.74737227952,0.32863338647,9.664658461410001,1.34709818111,3.8800501071499998,35.521858731,142.693281665,757.183984686,1.05809791965,16.775698711300002,9.99370953771,8.424223898280001,8.7670970485,2.7891237225800003,0.825821244946,6.67619119255,1.5302380139899998,5.02343838581,8.914452245780002,33.5030025044,33.6794476946,47.343186056099995,56.01816117520001,9.55095907565,2.4329567263,2.86232353999,0.607953572413,3.8633557391199993,1.28916995885,5.0996727881099995,7.090826709500001,0.419682536196,5.706056223890001,34.1167958313,17.54991421,9.14310800133,2.16796106065,44.3436133015,11.8100999231,8.94665448162,9.53984926161,1.520225718,1.6827854731099998,0.5650398826430001,6294.01603798,0.48463931291900003,7.48584205359,3.4559249498400004,5.45662380254,4.04222041503,0.0170737124398,1.32275867693,7.22524007458,1.15750976243,5.184452074669999,8.403020344969999,6.523858879780001,1.9034002973900002,0.0777895281021,23.8965231463,1.72846027667,22.33614477,13.6222595245,7.89467364255,4.86679490441,0.800767674486,2.9224686472,65.3430828788,511.67650100199995,3.4967022339800002,6.690670903380001,20.9033618389,54.1156917349,2.6246952487,1.89929533265,31.899099628600002,17.3903450887,0.13081507230999995,60.35127917729999,10.9082488449,9.53511302521,2.24326430138,8.00210905842,1.21846772685,0.198022307496,3.7796460122199993,3.7366014762599997,2.20015877409,38.0507036756,8.12083226589,15.222857733800002,77.2552938283,10.2537324172,1.9031656425299999,1.07752335331,2.63226351557,0.7250620048309999,30.108809528200002,12.5045349143,0.718070204351,5.0875733515300015,2.51426661906,10.3205503798,8.35697222041,8709.71993307,2.44364054067,3.54185374432,22.121397054000006,1.31900478338,3.9971090327199996,11.0879387044,51.99860325270001,7.41282486123,18.1005979095,2.48696038113,19.7734439141,26.8999474457,34.5271582687,26.196707763000003,0.0377527001006,10.996138816300002,162.457293218,5.8200989708,1.51915119174,0.557354652461,256.277214942,6.76151010142,144.078720008,0.584797159816,4.93975847978,0.07345392435489999,17.8606120871,36.6442616812,39.9282899957,2.32500354883,7.3151181368,9.21031051382,0.143205133527,1121.3750378,3.3747877676599995,10.791964958800001,21.0604390335,14.485285794700001,0.557380491621,0.034462639373800015,0.49247596945600003,156.575347496,46.737227153999996,10.971955328900002,0.13287618736,1.92235941368,1.39352961713,4.3957582856099995,1.06044548067,3.1956467705900002,6.629266885669999,68.0758337038,0.125947496485,5.2623755467,16.244807991800002,5.43534667955,8.11928199565,15.609605526900001,6.64486880298,0.822309515711,14.854595469300001,9.986877473489999,26.591122916,2.0111640605,1.84594124026,14.6008864937,2.31187394116,2.2996054543,9.9615482905,85.66450545970001,6.62022593066,1.92875400801,1.6134390659,138.556267902,4.2572649339599975,17.1143905208,33.9034024803,1,1,2301
